frq I Q
131328.00 445697.00 -524063.00
4104.00 510342.00 -85507.00
131328.00 444276.00 -523756.00
4104.00 509284.00 -90912.00
131328.00 446067.00 -523741.00
4104.00 510607.00 -89401.00
131328.00 447559.00 -524112.00
4104.00 510539.00 -83728.00
131328.00 443321.00 -524288.00
4104.00 510549.00 -85242.00
131328.00 458085.00 -524288.00
4104.00 510067.00 -84469.00
131328.00 458027.00 -524288.00
4104.00 510056.00 -84233.00
131328.00 444876.00 -524288.00
4104.00 510641.00 -84322.00
131328.00 454088.00 -523834.00
4104.00 510599.00 -83619.00
131328.00 471028.00 -524288.00
4104.00 509024.00 -86725.00
131328.00 466065.00 -523437.00
4104.00 509839.00 -84768.00
131328.00 473387.00 -524090.00
4104.00 510110.00 -84367.00
131328.00 448961.00 -524022.00
4104.00 510247.00 -84195.00
131328.00 474679.00 -523886.00
4104.00 509693.00 -84391.00
131328.00 457497.00 -524192.00
4104.00 510259.00 -83880.00
131328.00 464105.00 -524288.00
4104.00 509844.00 -84566.00
131328.00 473398.00 -524123.00
4104.00 509917.00 -85166.00
131328.00 464623.00 -523904.00
4104.00 509432.00 -89366.00
131328.00 461076.00 -523645.00
4104.00 509906.00 -84289.00
131328.00 459567.00 -524288.00
4104.00 510095.00 -83929.00
131328.00 443734.00 -524288.00
4104.00 510543.00 -84681.00
131328.00 455091.00 -523874.00
4104.00 510046.00 -84668.00
131328.00 445224.00 -524082.00
4104.00 510454.00 -84467.00
131328.00 459342.00 -524288.00
4104.00 510388.00 -84005.00
131328.00 464420.00 -524271.00
4104.00 510156.00 -83924.00
131328.00 451759.00 -524288.00
4104.00 509419.00 -89837.00
131328.00 458546.00 -524288.00
4104.00 510224.00 -84587.00
131328.00 445974.00 -523890.00
4104.00 510605.00 -80782.00
131328.00 454182.00 -523925.00
4104.00 510413.00 -84607.00
131328.00 444860.00 -524288.00
4104.00 510220.00 -85070.00
131328.00 463150.00 -523909.00
4104.00 509741.00 -84653.00
131328.00 472407.00 -524154.00
4104.00 509876.00 -84280.00
131328.00 442858.00 -524288.00
4104.00 510277.00 -85315.00
131328.00 457936.00 -523499.00
4104.00 509039.00 -90592.00
131328.00 457199.00 -523727.00
4104.00 510231.00 -84552.00
131328.00 453150.00 -524288.00
4104.00 510388.00 -84027.00
131328.00 461327.00 -523972.00
4104.00 509916.00 -84133.00
131328.00 469481.00 -524288.00
4104.00 509705.00 -86627.00
131328.00 465007.00 -523567.00
4104.00 509548.00 -84652.00
131328.00 464556.00 -523980.00
4104.00 509915.00 -83804.00
131328.00 449668.00 -524288.00
4104.00 510401.00 -86625.00
131328.00 464590.00 -523540.00
4104.00 509049.00 -89870.00
131328.00 458960.00 -523937.00
4104.00 509927.00 -83747.00
131328.00 463803.00 -524288.00
4104.00 510182.00 -84883.00
131328.00 452915.00 -524216.00
4104.00 510519.00 -80164.00
131328.00 473396.00 -524214.00
4104.00 509641.00 -83400.00
131328.00 445758.00 -523851.00
4104.00 510240.00 -84840.00
131328.00 459906.00 -523621.00
4104.00 510051.00 -83243.00
131328.00 448155.00 -523818.00
4104.00 510474.00 -85053.00
131328.00 448908.00 -523479.00
4104.00 509549.00 -99508.00
131328.00 445356.00 -523929.00
4104.00 510071.00 -84551.00
131328.00 446749.00 -523793.00
4104.00 510317.00 -84788.00
131328.00 445307.00 -524093.00
4104.00 510377.00 -84593.00
131328.00 457310.00 -522912.00
4104.00 510255.00 -84475.00
131328.00 449701.00 -524238.00
4104.00 510600.00 -84395.00
131328.00 449414.00 -524235.00
4104.00 510287.00 -84162.00
131328.00 448309.00 -524288.00
4104.00 510153.00 -84208.00
131328.00 471210.00 -524288.00
4104.00 509231.00 -89460.00
131328.00 445621.00 -524288.00
4104.00 510535.00 -84888.00
131328.00 455488.00 -523902.00
4104.00 510252.00 -84193.00
131328.00 447804.00 -524288.00
4104.00 510342.00 -84131.00
131328.00 472341.00 -524016.00
4104.00 509860.00 -84073.00
131328.00 453824.00 -524288.00
4104.00 510248.00 -85149.00
131328.00 469169.00 -523743.00
4104.00 509734.00 -84038.00
131328.00 460631.00 -524288.00
4104.00 510261.00 -84602.00
131328.00 442577.00 -524207.00
4104.00 509823.00 -89149.00
131328.00 452482.00 -524288.00
4104.00 510181.00 -84904.00
131328.00 457704.00 -523932.00
4104.00 509843.00 -84366.00
131328.00 448998.00 -524253.00
4104.00 510103.00 -84640.00
131328.00 465713.00 -524288.00
4104.00 509895.00 -89524.00
131328.00 447588.00 -524288.00
4104.00 510514.00 -84191.00
131328.00 448961.00 -523989.00
4104.00 510346.00 -94140.00
131328.00 448875.00 -523890.00
4104.00 510264.00 -84162.00
131328.00 447484.00 -524288.00
4104.00 509502.00 -89565.00
131328.00 460204.00 -524288.00
4104.00 510493.00 -83173.00
131328.00 473711.00 -524008.00
4104.00 509742.00 -84552.00
131328.00 463269.00 -523981.00
4104.00 509852.00 -83926.00
131328.00 462527.00 -524288.00
4104.00 510024.00 -83179.00
131328.00 444266.00 -524131.00
4104.00 510712.00 -84946.00
131328.00 465592.00 -523925.00
4104.00 509974.00 -84127.00
131328.00 453345.00 -524288.00
4104.00 509836.00 -84973.00
131328.00 448623.00 -523839.00
4104.00 509487.00 -92102.00
131328.00 468340.00 -523821.00
4104.00 509808.00 -84691.00
131328.00 451327.00 -523959.00
4104.00 510415.00 -84368.00
131328.00 458222.00 -524202.00
4104.00 509977.00 -85005.00
131328.00 449839.00 -524039.00
4104.00 510203.00 -84405.00
131328.00 445596.00 -524047.00
4104.00 510340.00 -84461.00
131328.00 452889.00 -523545.00
4104.00 510312.00 -84535.00
131328.00 446204.00 -523933.00
4104.00 510428.00 -84388.00
131328.00 461105.00 -523904.00
4104.00 509190.00 -90612.00
131328.00 444787.00 -523990.00
4104.00 510762.00 -83710.00
131328.00 450520.00 -524288.00
4104.00 510430.00 -84750.00
131328.00 447250.00 -524288.00
4104.00 510169.00 -85254.00
131328.00 454726.00 -524288.00
4104.00 510056.00 -84434.00
131328.00 448743.00 -524288.00
4104.00 510280.00 -84453.00
131328.00 458925.00 -524083.00
4104.00 510076.00 -84749.00
131328.00 465650.00 -523536.00
4104.00 509984.00 -84131.00
131328.00 455364.00 -524288.00
4104.00 509323.00 -89967.00
131328.00 475978.00 -524190.00
4104.00 509771.00 -84727.00
131328.00 448664.00 -524024.00
4104.00 510749.00 -84747.00
131328.00 450217.00 -524288.00
4104.00 510154.00 -84900.00
131328.00 446265.00 -523739.00
4104.00 510163.00 -85124.00
131328.00 446227.00 -523872.00
4104.00 510180.00 -84703.00
131328.00 455711.00 -523992.00
4104.00 510070.00 -84206.00
131328.00 460720.00 -522856.00
4104.00 510073.00 -84282.00
131328.00 459622.00 -524288.00
4104.00 509030.00 -90562.00
131328.00 455971.00 -523749.00
4104.00 510098.00 -85003.00
131328.00 453635.00 -524176.00
4104.00 510309.00 -84268.00
131328.00 443605.00 -524288.00
4104.00 510453.00 -84236.00
131328.00 459140.00 -524288.00
4104.00 510037.00 -84665.00
131328.00 446174.00 -523949.00
4104.00 510683.00 -84133.00
131328.00 451363.00 -524288.00
4104.00 510273.00 -84363.00
131328.00 471736.00 -524110.00
4104.00 509720.00 -85548.00
131328.00 462510.00 -524007.00
4104.00 509366.00 -89219.00
131328.00 457139.00 -524288.00
4104.00 510276.00 -89505.00
131328.00 449797.00 -524230.00
4104.00 510467.00 -84633.00
131328.00 453539.00 -524157.00
4104.00 510337.00 -93898.00
131328.00 457246.00 -524150.00
4104.00 510115.00 -84348.00
131328.00 464927.00 -523565.00
4104.00 509863.00 -84002.00
131328.00 447065.00 -524288.00
4104.00 510352.00 -84139.00
131328.00 465212.00 -524259.00
4104.00 509964.00 -83881.00
131328.00 454337.00 -524288.00
4104.00 509567.00 -89459.00
131328.00 462128.00 -524288.00
4104.00 509734.00 -84146.00
131328.00 471885.00 -524288.00
4104.00 509607.00 -84764.00
131328.00 466836.00 -524288.00
4104.00 509974.00 -84963.00
131328.00 445140.00 -523424.00
4104.00 510521.00 -85023.00
131328.00 459168.00 -523676.00
4104.00 510036.00 -84215.00
131328.00 441453.00 -524246.00
4104.00 510436.00 -83899.00
131328.00 446788.00 -524288.00
4104.00 510428.00 -94200.00
131328.00 465117.00 -524181.00
4104.00 509044.00 -94948.00
131328.00 447211.00 -523167.00
4104.00 510718.00 -84250.00
131328.00 459861.00 -524288.00
4104.00 510110.00 -84097.00
131328.00 463031.00 -524288.00
4104.00 509897.00 -84229.00
131328.00 449353.00 -524288.00
4104.00 510417.00 -84655.00
131328.00 453982.00 -523682.00
4104.00 510378.00 -83868.00
131328.00 448003.00 -524288.00
4104.00 510685.00 -84278.00
131328.00 473524.00 -524076.00
4104.00 509826.00 -83753.00
131328.00 458463.00 -524288.00
4104.00 509451.00 -90032.00
131328.00 457304.00 -524225.00
4104.00 510067.00 -84348.00
131328.00 458389.00 -524288.00
4104.00 510096.00 -84367.00
131328.00 462629.00 -524288.00
4104.00 509642.00 -84986.00
131328.00 466493.00 -523760.00
4104.00 510180.00 -84483.00
131328.00 452051.00 -524288.00
4104.00 510346.00 -84947.00
131328.00 442178.00 -523430.00
4104.00 510435.00 -94295.00
131328.00 475997.00 -523940.00
4104.00 509489.00 -85588.00
131328.00 447482.00 -523939.00
4104.00 509323.00 -90405.00
131328.00 450640.00 -523838.00
4104.00 510414.00 -84147.00
131328.00 446816.00 -523267.00
4104.00 510333.00 -84582.00
131328.00 476418.00 -524236.00
4104.00 509491.00 -84138.00
131328.00 451067.00 -524288.00
4104.00 510122.00 -83908.00
131328.00 454830.00 -522621.00
4104.00 510424.00 -82171.00
131328.00 449503.00 -524288.00
4104.00 510384.00 -84249.00
131328.00 447594.00 -524288.00
4104.00 510096.00 -85221.00
131328.00 463658.00 -523449.00
4104.00 508962.00 -89890.00
131328.00 450082.00 -524288.00
4104.00 510591.00 -84226.00
131328.00 456548.00 -523785.00
4104.00 509959.00 -84818.00
131328.00 446343.00 -523395.00
4104.00 510437.00 -85005.00
131328.00 446645.00 -524288.00
4104.00 510219.00 -84994.00
131328.00 445573.00 -523675.00
4104.00 510338.00 -86309.00
131328.00 469239.00 -523951.00
4104.00 510128.00 -84951.00
131328.00 459145.00 -524288.00
4104.00 509947.00 -83800.00
131328.00 449719.00 -522545.00
4104.00 509258.00 -89329.00
131328.00 451104.00 -524288.00
4104.00 510438.00 -84132.00
131328.00 445779.00 -523912.00
4104.00 510320.00 -84782.00
131328.00 475135.00 -523793.00
4104.00 509735.00 -84745.00
131328.00 444935.00 -524175.00
4104.00 510318.00 -84274.00
131328.00 446046.00 -523768.00
4104.00 510398.00 -82019.00
131328.00 453882.00 -524061.00
4104.00 510210.00 -85245.00
131328.00 456854.00 -523500.00
4104.00 510104.00 -84585.00
131328.00 447777.00 -524251.00
4104.00 509473.00 -90479.00
131328.00 463480.00 -524288.00
4104.00 510018.00 -83941.00
131328.00 463029.00 -524288.00
4104.00 510170.00 -84210.00
131328.00 458344.00 -524288.00
4104.00 510469.00 -84043.00
131328.00 452014.00 -524288.00
4104.00 510093.00 -83909.00
131328.00 443377.00 -524288.00
4104.00 510347.00 -84376.00
131328.00 458883.00 -524140.00
4104.00 510107.00 -84436.00
131328.00 460180.00 -524046.00
4104.00 510329.00 -84386.00
131328.00 449668.00 -524052.00
4104.00 509628.00 -89870.00
131328.00 453002.00 -523997.00
4104.00 510364.00 -84010.00
131328.00 453513.00 -524288.00
4104.00 510165.00 -84454.00
131328.00 460602.00 -524288.00
4104.00 510197.00 -83835.00
131328.00 445969.00 -524288.00
4104.00 510280.00 -84649.00
131328.00 448903.00 -524288.00
4104.00 510017.00 -85763.00
131328.00 447994.00 -523552.00
4104.00 510390.00 -84524.00
131328.00 455276.00 -524072.00
4104.00 510405.00 -84153.00
131328.00 456239.00 -524255.00
4104.00 509290.00 -90326.00
131328.00 445358.00 -523760.00
4104.00 510285.00 -84872.00
131328.00 451548.00 -523763.00
4104.00 510041.00 -78999.00
131328.00 452115.00 -524288.00
4104.00 510293.00 -84336.00
131328.00 461819.00 -524288.00
4104.00 510363.00 -84082.00
131328.00 466028.00 -524288.00
4104.00 510079.00 -85557.00
131328.00 461467.00 -523986.00
4104.00 510134.00 -84348.00
131328.00 449953.00 -524132.00
4104.00 510416.00 -84065.00
131328.00 471218.00 -524288.00
4104.00 509134.00 -90084.00
131328.00 447011.00 -524050.00
4104.00 510457.00 -84286.00
131328.00 444164.00 -524288.00
4104.00 510727.00 -83004.00
131328.00 445155.00 -523797.00
4104.00 510702.00 -84781.00
131328.00 445670.00 -524288.00
4104.00 510517.00 -84568.00
131328.00 470562.00 -524054.00
4104.00 509623.00 -81119.00
131328.00 453877.00 -524230.00
4104.00 509965.00 -84989.00
131328.00 462299.00 -523900.00
4104.00 510229.00 -84749.00
131328.00 460646.00 -524288.00
4104.00 509721.00 -89751.00
131328.00 451650.00 -523990.00
4104.00 510282.00 -84706.00
131328.00 446548.00 -524288.00
4104.00 510261.00 -84603.00
131328.00 449092.00 -523655.00
4104.00 510207.00 -84332.00
131328.00 447022.00 -524288.00
4104.00 510580.00 -86264.00
131328.00 464043.00 -523776.00
4104.00 509649.00 -84694.00
131328.00 473771.00 -523821.00
4104.00 509992.00 -84045.00
131328.00 462768.00 -524288.00
4104.00 509985.00 -84507.00
131328.00 457320.00 -524040.00
4104.00 509349.00 -89013.00
131328.00 456355.00 -524288.00
4104.00 509967.00 -84240.00
131328.00 451443.00 -523985.00
4104.00 510026.00 -84521.00
131328.00 446463.00 -524115.00
4104.00 510407.00 -84711.00
131328.00 454139.00 -523903.00
4104.00 510295.00 -84468.00
131328.00 460618.00 -524105.00
4104.00 509820.00 -84368.00
131328.00 446412.00 -524079.00
4104.00 510407.00 -84108.00
131328.00 462041.00 -524288.00
4104.00 510039.00 -84259.00
131328.00 450311.00 -524288.00
4104.00 509668.00 -90020.00
131328.00 447859.00 -524274.00
4104.00 509939.00 -84880.00
131328.00 454934.00 -524053.00
4104.00 510012.00 -84987.00
131328.00 457135.00 -523329.00
4104.00 510126.00 -84536.00
131328.00 456454.00 -523605.00
4104.00 510322.00 -84167.00
131328.00 472830.00 -524061.00
4104.00 509467.00 -84572.00
131328.00 444803.00 -523666.00
4104.00 510474.00 -89376.00
131328.00 444851.00 -524122.00
4104.00 510644.00 -83774.00
131328.00 456423.00 -524288.00
4104.00 509339.00 -89825.00
131328.00 475288.00 -524002.00
4104.00 509494.00 -84581.00
131328.00 448043.00 -524288.00
4104.00 510417.00 -79066.00
131328.00 471834.00 -524288.00
4104.00 509756.00 -84390.00
131328.00 464059.00 -524288.00
4104.00 510057.00 -84826.00
131328.00 445032.00 -524288.00
4104.00 510455.00 -84371.00
131328.00 443101.00 -524082.00
4104.00 510273.00 -84358.00
131328.00 469561.00 -524099.00
4104.00 509491.00 -84840.00
131328.00 460359.00 -523795.00
4104.00 509192.00 -90749.00
131328.00 451045.00 -523672.00
4104.00 510607.00 -85425.00
131328.00 477701.00 -523644.00
4104.00 509890.00 -84281.00
131328.00 470561.00 -524247.00
4104.00 509848.00 -84451.00
131328.00 451569.00 -524288.00
4104.00 510179.00 -83850.00
131328.00 445347.00 -524288.00
4104.00 510523.00 -84832.00
131328.00 462976.00 -523942.00
4104.00 509868.00 -84935.00
131328.00 470627.00 -523863.00
4104.00 509694.00 -84229.00
131328.00 473575.00 -524288.00
4104.00 508956.00 -90048.00
131328.00 459629.00 -523993.00
4104.00 510151.00 -84090.00
131328.00 445821.00 -524288.00
4104.00 510634.00 -89455.00
131328.00 444204.00 -524134.00
4104.00 510048.00 -85135.00
131328.00 445517.00 -523894.00
4104.00 510510.00 -84346.00
131328.00 445994.00 -524288.00
4104.00 510361.00 -85955.00
131328.00 447433.00 -524288.00
4104.00 510554.00 -85307.00
131328.00 456156.00 -523481.00
4104.00 510187.00 -84780.00
131328.00 449413.00 -523622.00
4104.00 509396.00 -89236.00
131328.00 461076.00 -524288.00
4104.00 510172.00 -84013.00
131328.00 447704.00 -523928.00
4104.00 510501.00 -84624.00
131328.00 450564.00 -524105.00
4104.00 510571.00 -84223.00
131328.00 444987.00 -524288.00
4104.00 510375.00 -84201.00
131328.00 452115.00 -524288.00
4104.00 510121.00 -84602.00
131328.00 468283.00 -523734.00
4104.00 509878.00 -81937.00
131328.00 456931.00 -524288.00
4104.00 510434.00 -84142.00
131328.00 446624.00 -523912.00
4104.00 509586.00 -89929.00
131328.00 471739.00 -524288.00
4104.00 509471.00 -84485.00
131328.00 448958.00 -523984.00
4104.00 510153.00 -84431.00
131328.00 476946.00 -524288.00
4104.00 509894.00 -84624.00
131328.00 447407.00 -524225.00
4104.00 510276.00 -84463.00
131328.00 471398.00 -524213.00
4104.00 509510.00 -94137.00
131328.00 464507.00 -524157.00
4104.00 509619.00 -84576.00
131328.00 448134.00 -524049.00
4104.00 510435.00 -84706.00
131328.00 445814.00 -524288.00
4104.00 509397.00 -90355.00
131328.00 457246.00 -523627.00
4104.00 509981.00 -84253.00
131328.00 452616.00 -524265.00
4104.00 510374.00 -84532.00
131328.00 469498.00 -523900.00
4104.00 510140.00 -84237.00
131328.00 474326.00 -524288.00
4104.00 509661.00 -84636.00
131328.00 466086.00 -524288.00
4104.00 509605.00 -84648.00
131328.00 447039.00 -524288.00
4104.00 510464.00 -84434.00
131328.00 464288.00 -524288.00
4104.00 509951.00 -84763.00
131328.00 457980.00 -523899.00
4104.00 509325.00 -89669.00
131328.00 444064.00 -524288.00
4104.00 510215.00 -84089.00
131328.00 475729.00 -523676.00
4104.00 509492.00 -84835.00
131328.00 463608.00 -523758.00
4104.00 510101.00 -84511.00
131328.00 460866.00 -524288.00
4104.00 510256.00 -84796.00
131328.00 445593.00 -524288.00
4104.00 510253.00 -84824.00
131328.00 467212.00 -523914.00
4104.00 509661.00 -84369.00
131328.00 447943.00 -524288.00
4104.00 510630.00 -89273.00
131328.00 451510.00 -524066.00
4104.00 509385.00 -89557.00
131328.00 467348.00 -524288.00
4104.00 509807.00 -83098.00
131328.00 446951.00 -523814.00
4104.00 510288.00 -84664.00
131328.00 459719.00 -523797.00
4104.00 510332.00 -84218.00
131328.00 473907.00 -523965.00
4104.00 509609.00 -84195.00
131328.00 457919.00 -524288.00
4104.00 510070.00 -91360.00
131328.00 445054.00 -524288.00
4104.00 510512.00 -94210.00
131328.00 452651.00 -523965.00
4104.00 510245.00 -83227.00
131328.00 448226.00 -524077.00
4104.00 509651.00 -89681.00
131328.00 453445.00 -523867.00
4104.00 510392.00 -83845.00
131328.00 477233.00 -524288.00
4104.00 509825.00 -84503.00
131328.00 444858.00 -524085.00
4104.00 510463.00 -85021.00
131328.00 478016.00 -524288.00
4104.00 509911.00 -84123.00
131328.00 445085.00 -524288.00
4104.00 510593.00 -84562.00
131328.00 474940.00 -523055.00
4104.00 509693.00 -84772.00
131328.00 467417.00 -524288.00
4104.00 509686.00 -84143.00
131328.00 446868.00 -524288.00
4104.00 509357.00 -90698.00
131328.00 447398.00 -524010.00
4104.00 510377.00 -84517.00
131328.00 446003.00 -523811.00
4104.00 510647.00 -84576.00
131328.00 464021.00 -524288.00
4104.00 509935.00 -85254.00
131328.00 473011.00 -523466.00
4104.00 509782.00 -84856.00
131328.00 466682.00 -524003.00
4104.00 509614.00 -84766.00
131328.00 464755.00 -523695.00
4104.00 509928.00 -84177.00
131328.00 453729.00 -524287.00
4104.00 510168.00 -78728.00
131328.00 446466.00 -524288.00
4104.00 509648.00 -90282.00
131328.00 453456.00 -524085.00
4104.00 510037.00 -85225.00
131328.00 458297.00 -523624.00
4104.00 510075.00 -84580.00
131328.00 453745.00 -524279.00
4104.00 510081.00 -84044.00
131328.00 473283.00 -523935.00
4104.00 509721.00 -84395.00
131328.00 448071.00 -524079.00
4104.00 510519.00 -84713.00
131328.00 464501.00 -524024.00
4104.00 509879.00 -85624.00
131328.00 453496.00 -523650.00
4104.00 509911.00 -84787.00
131328.00 451913.00 -523752.00
4104.00 509675.00 -90064.00
131328.00 446462.00 -524288.00
4104.00 510219.00 -82090.00
131328.00 446751.00 -524288.00
4104.00 510457.00 -84140.00
131328.00 449520.00 -524288.00
4104.00 510547.00 -84317.00
131328.00 448987.00 -524288.00
4104.00 510438.00 -84235.00
131328.00 459679.00 -524288.00
4104.00 510066.00 -94087.00
131328.00 447479.00 -524185.00
4104.00 510245.00 -86888.00
131328.00 446989.00 -523595.00
4104.00 510495.00 -84482.00
131328.00 450066.00 -523863.00
4104.00 509496.00 -89023.00
131328.00 447159.00 -524288.00
4104.00 510460.00 -84150.00
131328.00 453452.00 -524288.00
4104.00 510245.00 -84477.00
131328.00 463271.00 -523929.00
4104.00 509887.00 -83840.00
131328.00 444741.00 -524288.00
4104.00 510355.00 -84877.00
131328.00 470369.00 -523842.00
4104.00 510123.00 -84193.00
131328.00 463085.00 -524288.00
4104.00 510002.00 -84017.00
131328.00 468451.00 -524288.00
4104.00 509994.00 -84513.00
131328.00 456572.00 -524288.00
4104.00 509398.00 -83912.00
131328.00 455169.00 -524288.00
4104.00 510436.00 -83874.00
131328.00 450066.00 -524288.00
4104.00 510563.00 -84368.00
131328.00 448060.00 -524081.00
4104.00 510176.00 -85000.00
131328.00 475095.00 -523902.00
4104.00 509504.00 -84460.00
131328.00 446165.00 -524066.00
4104.00 510309.00 -84843.00
131328.00 461090.00 -523724.00
4104.00 510267.00 -83846.00
131328.00 450205.00 -524288.00
4104.00 510495.00 -84171.00
131328.00 460407.00 -524288.00
4104.00 509289.00 -89735.00
131328.00 471542.00 -524101.00
4104.00 509676.00 -86764.00
131328.00 459761.00 -523554.00
4104.00 510350.00 -85417.00
131328.00 446883.00 -523661.00
4104.00 510639.00 -84019.00
131328.00 451525.00 -523981.00
4104.00 510260.00 -81200.00
131328.00 452090.00 -524142.00
4104.00 510183.00 -85139.00
131328.00 446657.00 -523956.00
4104.00 510508.00 -84050.00
131328.00 446537.00 -524167.00
4104.00 510639.00 -83638.00
131328.00 448070.00 -524288.00
4104.00 509443.00 -89098.00
131328.00 446853.00 -523931.00
4104.00 510044.00 -84619.00
131328.00 465051.00 -524263.00
4104.00 509725.00 -84246.00
131328.00 473050.00 -524106.00
4104.00 509850.00 -84929.00
131328.00 461595.00 -523966.00
4104.00 509944.00 -89256.00
131328.00 449404.00 -524288.00
4104.00 510407.00 -84679.00
131328.00 460439.00 -523989.00
4104.00 510159.00 -84500.00
131328.00 456158.00 -524152.00
4104.00 510140.00 -84231.00
131328.00 446913.00 -524288.00
4104.00 509352.00 -90558.00
131328.00 474520.00 -523665.00
4104.00 509842.00 -83907.00
131328.00 450241.00 -524288.00
4104.00 510383.00 -84604.00
131328.00 460804.00 -524123.00
4104.00 510070.00 -84450.00
131328.00 457847.00 -524288.00
4104.00 509885.00 -85789.00
131328.00 447899.00 -523663.00
4104.00 510485.00 -84450.00
131328.00 449111.00 -524126.00
4104.00 510254.00 -83264.00
131328.00 468345.00 -523657.00
4104.00 509766.00 -85046.00
131328.00 456477.00 -523898.00
4104.00 509495.00 -89119.00
131328.00 452867.00 -524288.00
4104.00 510298.00 -84436.00
131328.00 461314.00 -524288.00
4104.00 510034.00 -84777.00
131328.00 452474.00 -523742.00
4104.00 510211.00 -84474.00
131328.00 455396.00 -524030.00
4104.00 510212.00 -83900.00
131328.00 445559.00 -524288.00
4104.00 510379.00 -84272.00
131328.00 473312.00 -524288.00
4104.00 509595.00 -84028.00
131328.00 447115.00 -524288.00
4104.00 510591.00 -84778.00
131328.00 461381.00 -524288.00
4104.00 509486.00 -90447.00
131328.00 447050.00 -523929.00
4104.00 510271.00 -84876.00
131328.00 473795.00 -523870.00
4104.00 509304.00 -84987.00
131328.00 456057.00 -523753.00
4104.00 510253.00 -84179.00
131328.00 466182.00 -524288.00
4104.00 509961.00 -83224.00
131328.00 450416.00 -523754.00
4104.00 510454.00 -83342.00
131328.00 446535.00 -523610.00
4104.00 510255.00 -83867.00
131328.00 455191.00 -524288.00
4104.00 510190.00 -84091.00
131328.00 448735.00 -524288.00
4104.00 509339.00 -90955.00
131328.00 463880.00 -524288.00
4104.00 510049.00 -80256.00
131328.00 462583.00 -524046.00
4104.00 509755.00 -84724.00
131328.00 459130.00 -523660.00
4104.00 509949.00 -84058.00
131328.00 462996.00 -523875.00
4104.00 509848.00 -84058.00
131328.00 464972.00 -524288.00
4104.00 509994.00 -86537.00
131328.00 446163.00 -523511.00
4104.00 510458.00 -84019.00
131328.00 458322.00 -523946.00
4104.00 509878.00 -84567.00
131328.00 449938.00 -524288.00
4104.00 509589.00 -89698.00
131328.00 451647.00 -523760.00
4104.00 510230.00 -84549.00
131328.00 444597.00 -524053.00
4104.00 510427.00 -94040.00
131328.00 445334.00 -523918.00
4104.00 510326.00 -84776.00
131328.00 453152.00 -524165.00
4104.00 510193.00 -84886.00
131328.00 458594.00 -523981.00
4104.00 510018.00 -84723.00
131328.00 476737.00 -523741.00
4104.00 509728.00 -84555.00
131328.00 446338.00 -524071.00
4104.00 510287.00 -84729.00
131328.00 455669.00 -524253.00
4104.00 509130.00 -88897.00
131328.00 462957.00 -524288.00
4104.00 510161.00 -84066.00
131328.00 449636.00 -523809.00
4104.00 510674.00 -84284.00
131328.00 443992.00 -524288.00
4104.00 510373.00 -84290.00
131328.00 465074.00 -524085.00
4104.00 509807.00 -84804.00
131328.00 462632.00 -523903.00
4104.00 510191.00 -84455.00
131328.00 447622.00 -524177.00
4104.00 510513.00 -84292.00
131328.00 451192.00 -524220.00
4104.00 510638.00 -84707.00
131328.00 466572.00 -524288.00
4104.00 508975.00 -90758.00
131328.00 474738.00 -523696.00
4104.00 509584.00 -80356.00
131328.00 448926.00 -524001.00
4104.00 510208.00 -84774.00
131328.00 448618.00 -523430.00
4104.00 510542.00 -84503.00
131328.00 464321.00 -524037.00
4104.00 509953.00 -89502.00
131328.00 447155.00 -523443.00
4104.00 510389.00 -84659.00
131328.00 455234.00 -523676.00
4104.00 510360.00 -84569.00
131328.00 443886.00 -524177.00
4104.00 510548.00 -84571.00
131328.00 448029.00 -524288.00
4104.00 509412.00 -89468.00
131328.00 462196.00 -524288.00
4104.00 509850.00 -84063.00
131328.00 471516.00 -524288.00
4104.00 509987.00 -84449.00
131328.00 448560.00 -523845.00
4104.00 510430.00 -84328.00
131328.00 450172.00 -524288.00
4104.00 510500.00 -85242.00
131328.00 448422.00 -523938.00
4104.00 510385.00 -89512.00
131328.00 452813.00 -524138.00
